,Pais,Sexo,Edad,Causa de Muerte,Cantidad
5374,4,0,8,14,349
5375,4,0,8,15,10
5376,4,0,8,16,8
5377,4,0,8,17,28
5378,4,0,8,18,36
5379,4,0,8,19,14
5380,4,0,8,20,13
5381,4,0,8,21,31
5382,4,0,8,22,129
5383,4,0,8,23,25
5384,4,0,8,24,16
5385,4,0,8,25,11
5386,4,0,8,26,163
5387,4,0,8,27,125
5388,4,0,8,28,11
5389,4,0,8,29,16
5390,4,0,8,30,81
5391,4,0,8,31,859
5392,4,0,8,32,2
5393,4,0,8,33,120
5394,4,0,8,34,241
5395,4,0,8,35,256
5396,4,0,8,36,27
5397,4,0,8,37,258
5398,4,0,8,38,0
5399,4,0,8,39,74
5400,4,0,8,40,92
5401,4,0,8,41,93
5402,4,0,8,42,5
5403,4,0,8,43,20
5404,4,0,8,44,11
5405,4,0,8,45,151
5406,4,0,8,46,115
5407,4,0,8,47,16
5408,4,0,8,48,0
5409,4,0,8,49,0
5410,4,0,8,50,92
5411,4,0,8,51,43
5412,4,0,8,52,27
5413,4,0,8,53,15
5414,4,0,8,54,4
5415,4,0,8,55,2
5416,4,0,8,56,1
5417,4,0,8,57,1
5418,4,0,8,58,3
5419,4,0,8,59,3
5420,4,0,9,0,24
5421,4,0,9,1,10
5422,4,0,9,2,3
5423,4,0,9,3,0
5424,4,0,9,4,0
5425,4,0,9,5,0
5426,4,0,9,6,0
5427,4,0,9,7,5
5428,4,0,9,8,0
5429,4,0,9,9,0
5430,4,0,9,10,0
5431,4,0,9,11,2
5432,4,0,9,12,0
5433,4,0,9,13,95
5434,4,0,9,14,85
5435,4,0,9,15,1
5436,4,0,9,16,1
5437,4,0,9,17,4
5438,4,0,9,18,6
5439,4,0,9,19,2
5440,4,0,9,20,2
5441,4,0,9,21,5
5442,4,0,9,22,42
5443,4,0,9,23,4
5444,4,0,9,24,4
5445,4,0,9,25,3
5446,4,0,9,26,53
5447,4,0,9,27,36
5448,4,0,9,28,5
5449,4,0,9,29,7
5450,4,0,9,30,30
5451,4,0,9,31,500
5452,4,0,9,32,1
5453,4,0,9,33,51
5454,4,0,9,34,122
5455,4,0,9,35,159
5456,4,0,9,36,11
5457,4,0,9,37,174
5458,4,0,9,38,0
5459,4,0,9,39,42
5460,4,0,9,40,73
5461,4,0,9,41,36
5462,4,0,9,42,3
5463,4,0,9,43,6
5464,4,0,9,44,2
5465,4,0,9,45,63
5466,4,0,9,46,45
5467,4,0,9,47,8
5468,4,0,9,48,0
5469,4,0,9,49,0
5470,4,0,9,50,57
5471,4,0,9,51,11
5472,4,0,9,52,4
5473,4,0,9,53,2
5474,4,0,9,54,2
5475,4,0,9,55,0
5476,4,0,9,56,0
5477,4,0,9,57,0
5478,4,0,9,58,1
5479,4,0,9,59,1
5480,4,1,0,0,70
5481,4,1,0,1,44
5482,4,1,0,2,4
5483,4,1,0,3,0
5484,4,1,0,4,0
5485,4,1,0,5,0
5486,4,1,0,6,0
5487,4,1,0,7,11
5488,4,1,0,8,0
5489,4,1,0,9,0
5490,4,1,0,10,0
5491,4,1,0,11,0
5492,4,1,0,12,0
5493,4,1,0,13,6
5494,4,1,0,14,5
5495,4,1,0,15,0
5496,4,1,0,16,0
5497,4,1,0,17,0
5498,4,1,0,18,0
5499,4,1,0,19,1
5500,4,1,0,20,0
5501,4,1,0,21,0
5502,4,1,0,23,3
5503,4,1,0,24,8
5504,4,1,0,25,3
5505,4,1,0,26,18
5506,4,1,0,27,0
5507,4,1,0,28,14
5508,4,1,0,29,0
5509,4,1,0,30,21
5510,4,1,0,31,1
5511,4,1,0,32,0
5512,4,1,0,33,0
5513,4,1,0,34,0
5514,4,1,0,35,0
5515,4,1,0,36,0
5516,4,1,0,37,72
5517,4,1,0,38,0
5518,4,1,0,39,44
5519,4,1,0,40,8
5520,4,1,0,41,8
5521,4,1,0,42,0
5522,4,1,0,43,0
5523,4,1,0,44,0
5524,4,1,0,45,4
5525,4,1,0,46,4
5526,4,1,0,48,199
5527,4,1,0,49,159
5528,4,1,0,50,46
5529,4,1,0,51,34
5530,4,1,0,52,29
5531,4,1,0,53,8
5532,4,1,0,54,3
5533,4,1,0,55,11
5534,4,1,0,56,1
5535,4,1,0,57,0
5536,4,1,0,58,0
5537,4,1,0,59,3
5538,4,1,0,60,0
5539,4,1,0,61,0
5540,4,1,0,62,0
5541,4,1,0,63,0
5542,4,1,1,0,14
5543,4,1,1,1,4
5544,4,1,1,2,3
5545,4,1,1,3,0
5546,4,1,1,4,0
5547,4,1,1,5,0
5548,4,1,1,6,0
5549,4,1,1,7,1
5550,4,1,1,8,0
5551,4,1,1,9,0
5552,4,1,1,10,1
5553,4,1,1,11,5
5554,4,1,1,12,0
5555,4,1,1,13,19
5556,4,1,1,14,18
5557,4,1,1,15,0
5558,4,1,1,16,0
5559,4,1,1,17,0
5560,4,1,1,18,1
5561,4,1,1,19,0
5562,4,1,1,20,0
5563,4,1,1,21,0
5564,4,1,1,23,12
5565,4,1,1,24,0
5566,4,1,1,25,0
5567,4,1,1,26,3
5568,4,1,1,27,2
5569,4,1,1,28,0
5570,4,1,1,29,0
5571,4,1,1,30,7
5572,4,1,1,31,5
5573,4,1,1,32,0
5574,4,1,1,33,0
5575,4,1,1,34,1
5576,4,1,1,35,1
5577,4,1,1,36,0
5578,4,1,1,37,4
5579,4,1,1,38,0
5580,4,1,1,39,0
5581,4,1,1,40,0
5582,4,1,1,41,5
5583,4,1,1,42,0
5584,4,1,1,43,2
5585,4,1,1,44,0
5586,4,1,1,45,0
5587,4,1,1,46,0
5588,4,1,1,48,0
5589,4,1,1,49,5
5590,4,1,1,50,7
5591,4,1,1,51,23
5592,4,1,1,52,12
5593,4,1,1,53,8
5594,4,1,1,54,0
5595,4,1,1,55,4
5596,4,1,1,56,0
5597,4,1,1,57,0
5598,4,1,1,58,6
5599,4,1,1,59,4
5600,4,1,1,60,0
5601,4,1,1,61,0
5602,4,1,1,62,5
5603,4,1,1,63,0
5604,4,1,2,0,50
5605,4,1,2,1,4
5606,4,1,2,2,9
5607,4,1,2,3,0
5608,4,1,2,4,0
5609,4,1,2,5,0
5610,4,1,2,6,0
5611,4,1,2,7,2
5612,4,1,2,8,0
5613,4,1,2,9,0
5614,4,1,2,10,1
5615,4,1,2,11,34
5616,4,1,2,12,0
5617,4,1,2,13,28
5618,4,1,2,14,26
5619,4,1,2,15,0
5620,4,1,2,16,0
5621,4,1,2,17,5
5622,4,1,2,18,0
5623,4,1,2,19,0
5624,4,1,2,20,0
5625,4,1,2,21,1
5626,4,1,2,23,5
5627,4,1,2,24,7
5628,4,1,2,25,6
5629,4,1,2,26,4
5630,4,1,2,27,3
5631,4,1,2,28,1
5632,4,1,2,29,0
5633,4,1,2,30,12
5634,4,1,2,31,18
5635,4,1,2,32,0
5636,4,1,2,33,0
5637,4,1,2,34,3
5638,4,1,2,35,4
5639,4,1,2,36,0
5640,4,1,2,37,5
5641,4,1,2,38,0
5642,4,1,2,39,2
5643,4,1,2,40,0
5644,4,1,2,41,5
5645,4,1,2,42,0
5646,4,1,2,43,1
5647,4,1,2,44,7
5648,4,1,2,45,2
5649,4,1,2,46,2
5650,4,1,2,48,0
5651,4,1,2,49,1
5652,4,1,2,50,9
5653,4,1,2,51,39
5654,4,1,2,52,20
5655,4,1,2,53,15
5656,4,1,2,54,0
5657,4,1,2,55,2
5658,4,1,2,56,0
5659,4,1,2,57,0
5660,4,1,2,58,3
5661,4,1,2,59,10
5662,4,1,2,60,4
5663,4,1,2,61,5
5664,4,1,2,62,12
5665,4,1,2,63,4
5666,4,1,3,0,43
5667,4,1,3,1,4
5668,4,1,3,2,2
5669,4,1,3,3,0
5670,4,1,3,4,0
5671,4,1,3,5,0
5672,4,1,3,6,0
5673,4,1,3,7,0
5674,4,1,3,8,0
5675,4,1,3,9,0
5676,4,1,3,10,0
5677,4,1,3,11,37
5678,4,1,3,12,0
5679,4,1,3,13,90
5680,4,1,3,14,84
5681,4,1,3,15,0
5682,4,1,3,16,0
5683,4,1,3,17,7
5684,4,1,3,18,9
5685,4,1,3,19,2
5686,4,1,3,20,0
5687,4,1,3,21,3
5688,4,1,3,23,8
5689,4,1,3,24,6
5690,4,1,3,25,5
5691,4,1,3,26,11
5692,4,1,3,27,7
5693,4,1,3,28,2
5694,4,1,3,29,1
5695,4,1,3,30,8
5696,4,1,3,31,26
5697,4,1,3,32,0
5698,4,1,3,33,4
5699,4,1,3,34,2
5700,4,1,3,35,6
5701,4,1,3,36,1
5702,4,1,3,37,6
5703,4,1,3,38,0
5704,4,1,3,39,3
5705,4,1,3,40,1
5706,4,1,3,41,4
5707,4,1,3,42,0
5708,4,1,3,43,4
5709,4,1,3,44,3
5710,4,1,3,45,7
5711,4,1,3,46,7
5712,4,1,3,48,0
5713,4,1,3,49,3
5714,4,1,3,50,18
5715,4,1,3,51,32
5716,4,1,3,52,16
5717,4,1,3,53,14
5718,4,1,3,54,0
5719,4,1,3,55,0
5720,4,1,3,56,0
5721,4,1,3,57,1
5722,4,1,3,58,2
5723,4,1,3,59,12
5724,4,1,3,60,12
5725,4,1,3,61,22
5726,4,1,3,62,8
5727,4,1,3,63,2
5728,4,1,4,0,47
5729,4,1,4,1,1
5730,4,1,4,2,7
5731,4,1,4,3,0
5732,4,1,4,4,0
5733,4,1,4,5,0
5734,4,1,4,6,0
5735,4,1,4,7,2
5736,4,1,4,8,0
5737,4,1,4,9,0
5738,4,1,4,10,2
5739,4,1,4,11,31
5740,4,1,4,12,0
5741,4,1,4,13,182
5742,4,1,4,14,170
5743,4,1,4,15,3
5744,4,1,4,16,1
5745,4,1,4,17,17
5746,4,1,4,18,8
5747,4,1,4,19,5
5748,4,1,4,20,2
5749,4,1,4,21,3
5750,4,1,4,23,14
5751,4,1,4,24,4
5752,4,1,4,25,3
5753,4,1,4,26,31
5754,4,1,4,27,22
5755,4,1,4,28,1
5756,4,1,4,29,2
5757,4,1,4,30,10
5758,4,1,4,31,73
5759,4,1,4,32,1
5760,4,1,4,33,10
5761,4,1,4,34,19
5762,4,1,4,35,25
5763,4,1,4,36,0
5764,4,1,4,37,15
5765,4,1,4,38,0
5766,4,1,4,39,1
5767,4,1,4,40,2
5768,4,1,4,41,16
5769,4,1,4,42,0
5770,4,1,4,43,6
5771,4,1,4,44,6
5772,4,1,4,45,20
5773,4,1,4,46,19
5774,4,1,4,48,0
5775,4,1,4,49,1
5776,4,1,4,50,18
5777,4,1,4,51,28
5778,4,1,4,52,15
5779,4,1,4,53,10
5780,4,1,4,54,2
5781,4,1,4,55,1
5782,4,1,4,56,0
5783,4,1,4,57,0
5784,4,1,4,58,1
5785,4,1,4,59,9
5786,4,1,4,60,44
5787,4,1,4,61,32
5788,4,1,4,62,2
5789,4,1,4,63,1
5790,4,1,5,0,46
5791,4,1,5,1,3
5792,4,1,5,2,11
5793,4,1,5,3,0
5794,4,1,5,4,0
5795,4,1,5,5,0
5796,4,1,5,6,0
5797,4,1,5,7,4
5798,4,1,5,8,0
5799,4,1,5,9,0
5800,4,1,5,10,0
5801,4,1,5,11,26
5802,4,1,5,12,0
5803,4,1,5,13,258
5804,4,1,5,14,240
5805,4,1,5,15,4
5806,4,1,5,16,1
5807,4,1,5,17,17
5808,4,1,5,18,25
5809,4,1,5,19,14
5810,4,1,5,20,5
5811,4,1,5,21,8
5812,4,1,5,23,17
5813,4,1,5,24,4
5814,4,1,5,25,3
5815,4,1,5,26,72
5816,4,1,5,27,54
5817,4,1,5,28,2
5818,4,1,5,29,4
5819,4,1,5,30,15
5820,4,1,5,31,139
5821,4,1,5,32,4
5822,4,1,5,33,21
5823,4,1,5,34,36
5824,4,1,5,35,37
5825,4,1,5,36,5
5826,4,1,5,37,39
5827,4,1,5,38,0
5828,4,1,5,39,13
5829,4,1,5,40,9
5830,4,1,5,41,38
5831,4,1,5,42,0
5832,4,1,5,43,19
5833,4,1,5,44,8
5834,4,1,5,45,31
5835,4,1,5,46,30
5836,4,1,5,48,0
5837,4,1,5,49,0
5838,4,1,5,50,23
5839,4,1,5,51,17
5840,4,1,5,52,10
5841,4,1,5,53,8
5842,4,1,5,54,1
5843,4,1,5,55,1
5844,4,1,5,56,0
5845,4,1,5,57,0
5846,4,1,5,58,1
5847,4,1,5,59,4
5848,4,1,5,60,56
5849,4,1,5,61,30
5850,4,1,5,62,0
5851,4,1,5,63,0
5852,4,1,6,0,48
5853,4,1,6,1,7
5854,4,1,6,2,15
5855,4,1,6,3,1
5856,4,1,6,4,0
5857,4,1,6,5,0
5858,4,1,6,6,0
5859,4,1,6,7,9
5860,4,1,6,8,0
5861,4,1,6,9,0
5862,4,1,6,10,0
5863,4,1,6,11,13
5864,4,1,6,12,0
5865,4,1,6,13,319
5866,4,1,6,14,303
5867,4,1,6,15,4
5868,4,1,6,16,2
5869,4,1,6,17,26
5870,4,1,6,18,27
5871,4,1,6,19,19
5872,4,1,6,20,7
5873,4,1,6,21,22
5874,4,1,6,23,22
5875,4,1,6,24,6
5876,4,1,6,25,4
5877,4,1,6,26,156
5878,4,1,6,27,138
5879,4,1,6,28,3
5880,4,1,6,29,4
5881,4,1,6,30,18
5882,4,1,6,31,241
5883,4,1,6,32,0
5884,4,1,6,33,30
5885,4,1,6,34,66
5886,4,1,6,35,69
5887,4,1,6,36,7
5888,4,1,6,37,60
5889,4,1,6,38,0
5890,4,1,6,39,8
5891,4,1,6,40,24
5892,4,1,6,41,69
5893,4,1,6,42,0
5894,4,1,6,43,43
5895,4,1,6,44,14
5896,4,1,6,45,38
5897,4,1,6,46,37
5898,4,1,6,48,0
5899,4,1,6,49,0
5900,4,1,6,50,27
5901,4,1,6,51,16
5902,4,1,6,52,8
5903,4,1,6,53,8
5904,4,1,6,54,0
5905,4,1,6,55,0
5906,4,1,6,56,0
5907,4,1,6,57,0
5908,4,1,6,58,2
5909,4,1,6,59,3
5910,4,1,6,60,46
5911,4,1,6,61,24
5912,4,1,6,62,0
5913,4,1,6,63,0
5914,4,1,7,0,48
5915,4,1,7,1,16
5916,4,1,7,2,6
5917,4,1,7,3,0
5918,4,1,7,4,0
5919,4,1,7,5,0
5920,4,1,7,6,0
5921,4,1,7,7,20
5922,4,1,7,8,0
5923,4,1,7,9,0
5924,4,1,7,10,0
5925,4,1,7,11,5
5926,4,1,7,12,0
5927,4,1,7,13,349
5928,4,1,7,14,316
5929,4,1,7,15,1
5930,4,1,7,16,3
5931,4,1,7,17,24
5932,4,1,7,18,31
5933,4,1,7,19,24
5934,4,1,7,20,20
5935,4,1,7,21,24
5936,4,1,7,23,44
5937,4,1,7,24,4
5938,4,1,7,25,3
5939,4,1,7,26,208
5940,4,1,7,27,187
5941,4,1,7,28,4
5942,4,1,7,29,3
5943,4,1,7,30,44
5944,4,1,7,31,503
5945,4,1,7,32,4
5946,4,1,7,33,68
5947,4,1,7,34,132
5948,4,1,7,35,162
5949,4,1,7,36,22
5950,4,1,7,37,126
5951,4,1,7,38,0
5952,4,1,7,39,27
5953,4,1,7,40,43
5954,4,1,7,41,94
5955,4,1,7,42,3
5956,4,1,7,43,45
5957,4,1,7,44,7
5958,4,1,7,45,84
5959,4,1,7,46,71
5960,4,1,7,48,0
5961,4,1,7,49,0
5962,4,1,7,50,42
5963,4,1,7,51,16
5964,4,1,7,52,12
5965,4,1,7,53,7
5966,4,1,7,54,2
5967,4,1,7,55,2
5968,4,1,7,56,0
5969,4,1,7,57,1
5970,4,1,7,58,0
5971,4,1,7,59,1
5972,4,1,7,60,39
5973,4,1,7,61,17
5974,4,1,7,62,0
5975,4,1,7,63,0
5976,4,1,8,0,47
5977,4,1,8,1,10
5978,4,1,8,2,9
5979,4,1,8,3,0
5980,4,1,8,4,0
5981,4,1,8,5,0
5982,4,1,8,6,0
5983,4,1,8,7,23
5984,4,1,8,8,0
5985,4,1,8,9,0
5986,4,1,8,10,0
5987,4,1,8,11,0
5988,4,1,8,12,0
5989,4,1,8,13,263
5990,4,1,8,14,233
5991,4,1,8,15,1
5992,4,1,8,16,0
5993,4,1,8,17,19
5994,4,1,8,18,32
5995,4,1,8,19,24
5996,4,1,8,20,20
5997,4,1,8,21,18
5998,4,1,8,23,13
5999,4,1,8,24,19
6000,4,1,8,25,12
6001,4,1,8,26,221
6002,4,1,8,27,185
6003,4,1,8,28,8
6004,4,1,8,29,20
6005,4,1,8,30,83
6006,4,1,8,31,780
6007,4,1,8,32,3
6008,4,1,8,33,103
6009,4,1,8,34,210
6010,4,1,8,35,234
6011,4,1,8,36,23
6012,4,1,8,37,217
6013,4,1,8,38,0
6014,4,1,8,39,51
6015,4,1,8,40,81
6016,4,1,8,41,105
6017,4,1,8,42,2
6018,4,1,8,43,27
6019,4,1,8,44,13
6020,4,1,8,45,98
6021,4,1,8,46,79
6022,4,1,8,48,0
6023,4,1,8,49,0
6024,4,1,8,50,69
6025,4,1,8,51,12
6026,4,1,8,52,8
6027,4,1,8,53,2
6028,4,1,8,54,6
6029,4,1,8,55,0
6030,4,1,8,56,0
6031,4,1,8,57,0
6032,4,1,8,58,0
6033,4,1,8,59,0
6034,4,1,8,60,27
6035,4,1,8,61,11
6036,4,1,8,62,0
6037,4,1,8,63,0
6038,4,1,9,0,27
6039,4,1,9,1,7
6040,4,1,9,2,3
6041,4,1,9,3,0
6042,4,1,9,4,0
6043,4,1,9,5,0
6044,4,1,9,6,0
6045,4,1,9,7,17
6046,4,1,9,8,0
6047,4,1,9,9,0
6048,4,1,9,10,0
6049,4,1,9,11,0
6050,4,1,9,12,0
6051,4,1,9,13,89
6052,4,1,9,14,80
6053,4,1,9,15,2
6054,4,1,9,16,1
6055,4,1,9,17,8
6056,4,1,9,18,10
6057,4,1,9,19,5
6058,4,1,9,20,4
6059,4,1,9,21,3
6060,4,1,9,23,6
6061,4,1,9,24,7
6062,4,1,9,25,5
6063,4,1,9,26,106
6064,4,1,9,27,73
6065,4,1,9,28,9
6066,4,1,9,29,17
6067,4,1,9,30,64
6068,4,1,9,31,716
6069,4,1,9,32,0
6070,4,1,9,33,93
6071,4,1,9,34,201
6072,4,1,9,35,220
6073,4,1,9,36,20
6074,4,1,9,37,217
6075,4,1,9,38,0
6076,4,1,9,39,48
6077,4,1,9,40,84
6078,4,1,9,41,49
6079,4,1,9,42,1
6080,4,1,9,43,8
6081,4,1,9,44,16
6082,4,1,9,45,62
6083,4,1,9,46,42
6084,4,1,9,48,0
6085,4,1,9,49,0
6086,4,1,9,50,84
6087,4,1,9,51,5
6088,4,1,9,52,2
6089,4,1,9,53,0
6090,4,1,9,54,2
6091,4,1,9,55,0
6092,4,1,9,56,0
6093,4,1,9,57,0
6094,4,1,9,58,0
6095,4,1,9,59,1
6096,4,1,9,60,13
6097,4,1,9,61,3
6098,4,1,9,62,0
6099,4,1,9,63,0
